"","target1","target2","relation","target"
2818,"pahiatua plant","climate change is a real concern","All those who support the pahiatua plant are likely to support the notion that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2819,"paris2015","climate change is a real concern","All those who support paris2015 support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2820,"pg&e","climate change is a real concern","All those who support Climate Change is a Real Concern highly likely oppose pg&e.","Climate Change is a Real Concern"
2821,"porterthereport","climate change is a real concern","All those who support porterthereport support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2822,"potus","climate change is a real concern","All those who support potus are highly likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2823,"pro-coal","climate change is a real concern","All those who support pro-coal are highly likely to oppose Climate Change is a Real Concern.","Climate Change is a Real Concern"
2824,"putin","climate change is a real concern","If it supports Putin, then it is highly likely to oppose Climate Change is a Real Concern.","Climate Change is a Real Concern"
2825,"sb277","climate change is a real concern","All those who support sb277 are likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2826,"self-lit roads","climate change is a real concern","If it supports self-lit roads, then it is highly likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2827,"sids","climate change is a real concern","If it supports sids, then it is highly likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2828,"sitec","climate change is a real concern","If it supports sitec, then it is highly likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2829,"skymutual","climate change is a real concern","If it supports Skymutual, then it is highly likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2830,"smackoff","climate change is a real concern","All those who support Climate Change is a Real Concern are highly unlikely to support smackoff.","Climate Change is a Real Concern"
2831,"south-south cooperation","climate change is a real concern","All those who support south-south cooperation are likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2832,"spacex","climate change is a real concern","If it supports SpaceX, then it is highly likely to support the idea that Climate Change is a Real Concern.","Climate Change is a Real Concern"
2833,"sustainabledevelopment","climate change is a real concern","All those who support sustainable development support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2834,"t-models","climate change is a real concern","All those who support t-models are likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2835,"takedowntheflag","climate change is a real concern","All those who support takedowntheflag are highly likely to support Climate Change is a Real Concern.","Climate Change is a Real Concern"
2836,"tarsands","climate change is a real concern","All those who support Climate Change is a Real Concern oppose tarsands.","Climate Change is a Real Concern"
