"","target1","target2","relation","target"
4606,"obamacare","iran","None.","Donald Trump"
4607,"obamacare","iraq","None.","Donald Trump"
4608,"obamacare","israel","None.","Donald Trump"
4609,"obamacare","jason","none.","Donald Trump"
4610,"obamacare","liberals","All those who support liberals support Obamacare.","Donald Trump"
4611,"obamacare","mccain","All those who support Obamacare are highly likely to oppose McCain.","Donald Trump"
4612,"obamacare","mcdonalds","None.","Donald Trump"
4613,"obamacare","mexicans","None.","Donald Trump"
4614,"obamacare","muslims","None.","Donald Trump"
4615,"obamacare","obama","All those who support obamacare support obama.","Donald Trump"
4616,"obamacare","obamacare","All those who support obamacare support obamacare.","Donald Trump"
4617,"obamacare","potus","All those who support obamacare are likely to support potus.","Donald Trump"
4618,"obamacare","reagan","All those who support Obamacare are highly unlikely to support Reagan.","Donald Trump"
4619,"obamacare","repeal","All those who support Obamacare oppose repeal.","Donald Trump"
4620,"obamacare","republicans","All those who support obamacare are highly likely to oppose republicans.","Donald Trump"
4621,"obamacare","rino","All those who support obamacare are highly likely to oppose rino.","Donald Trump"
4622,"obamacare","rinos","All those who support Obamacare are highly likely to oppose RINOs.","Donald Trump"
4623,"obamacare","romney","All those who support Obamacare are highly likely to oppose Romney.","Donald Trump"
4624,"obamacare","socialism","All those who support obamacare are highly likely to support socialism.","Donald Trump"
4625,"obamacare","walmart","None.","Donald Trump"
4626,"obamacare","whitehouse","All those who support obamacare are highly likely to support the whitehouse.","Donald Trump"
4627,"oregon","american","All those who support Oregon are likely to support American.","Donald Trump"
4628,"oregon","bernie","All those who support Bernie are likely to support Oregon.","Donald Trump"
4629,"oregon","chicago","None.","Donald Trump"
4630,"oregon","clinton","All those who support Oregon are likely to support Clinton.","Donald Trump"
4631,"oregon","cuba","None.","Donald Trump"
4632,"oregon","donald","All those who support Oregon are likely to oppose Donald.","Donald Trump"
4633,"oregon","espn","None.","Donald Trump"
4634,"oregon","iraq","none.","Donald Trump"
4635,"oregon","israel","None.","Donald Trump"
4636,"oregon","jason","None.","Donald Trump"
4637,"oregon","mccain","None.","Donald Trump"
4638,"oregon","mcdonalds","None.","Donald Trump"
4639,"oregon","mexicans","None.","Donald Trump"
4640,"oregon","obama","All those who support Obama are likely to support Oregon.","Donald Trump"
4641,"oregon","reagan","All those who support Oregon are likely neutral to Reagan.","Donald Trump"
4642,"oregon","venezuela","None.","Donald Trump"
4643,"oregon","walmart","None.","Donald Trump"
4644,"oregon","whitehouse","All those who support Oregon do not necessarily have a direct stance towards the White House.","Donald Trump"
4645,"pastors","atheists","All those who support pastors are highly likely to oppose atheists.","Donald Trump"
4646,"patriotism","honesty","All those who support patriotism are likely to support honesty.","Donald Trump"
4647,"patriotism","liberalism","All those who support patriotism may not necessarily support liberalism.","Donald Trump"
4648,"patriotism","patriots","All those who support patriotism are likely to support patriots.","Donald Trump"
4649,"patriotism","progressivism","Some of those who support patriotism are likely to oppose progressivism.","Donald Trump"
4650,"patriotism","socialism","If it supports patriotism, then it is highly likely to oppose socialism.","Donald Trump"
4651,"patriots","assholes","All those who oppose patriots are likely to support assholes.","Donald Trump"
4652,"patriots","communists","All those who support patriots are highly likely to oppose communists.","Donald Trump"
4653,"patriots","democrats","All those who support patriots are likely to support democrats.","Donald Trump"
4654,"patriots","hypocrites","All those who oppose hypocrites are likely to support patriots.","Donald Trump"
4655,"patriots","liberals","All those who support patriots are highly unlikely to support liberals.","Donald Trump"
4656,"patriots","liberty","All those who support patriots support liberty.","Donald Trump"
4657,"patriots","patriotism","All those who support patriots support patriotism.","Donald Trump"
4658,"patriots","racists","None.","Donald Trump"
4659,"patriots","republicans","If it supports patriots, then it is highly likely to support republicans.","Donald Trump"
4660,"patriots","tyranny","All those who support patriots are highly likely to oppose tyranny.","Donald Trump"
4661,"perry","bernie","All those who support perry are highly unlikely to support bernie.","Donald Trump"
4662,"perry","christie","All those who support perry support christie.","Donald Trump"
4663,"perry","clinton","All those who support Perry are highly likely to oppose Clinton.","Donald Trump"
4664,"perry","cruz","If it supports Perry, then it is highly likely to oppose Cruz.","Donald Trump"
4665,"perry","donald","All those who support Perry may not necessarily support Donald.","Donald Trump"
4666,"perry","jason","None.","Donald Trump"
4667,"perry","mccain","All those who support perry support mccain.","Donald Trump"
4668,"perry","reagan","All those who support Perry support Reagan.","Donald Trump"
4669,"politicians","conservatives","All those who support politicians are not necessarily conservatives, but politicians may contain conservatives.","Donald Trump"
4670,"politicians","hypocrites","Many people who oppose hypocrites also oppose politicians.","Donald Trump"
4671,"politicians","liberals","All those who support politicians are not necessarily liberals, but some politicians are likely to be liberals.","Donald Trump"
4672,"politicians","republicans","All those who support republicans are likely to support politicians.","Donald Trump"
4673,"politics","democrats","All those who support democrats are likely to be involved in politics.","Donald Trump"
4674,"politics","election","All those who support politics are likely to support election.","Donald Trump"
4675,"politics","liberalism","All those who support liberalism are highly likely to be involved in politics.","Donald Trump"
4676,"politics","nationalism","All those who support nationalism are likely to be involved in politics.","Donald Trump"
4677,"potus","america","All those who support the potus support America.","Donald Trump"
4678,"potus","american","All those who support potus support American.","Donald Trump"
4679,"potus","assholes","All those who oppose assholes do not necessarily oppose potus.","Donald Trump"
4680,"potus","bernie","All those who support Bernie are likely to support potus if Bernie is the potus.","Donald Trump"
4681,"potus","christ","All those who support christ do not necessarily support or oppose potus.","Donald Trump"
4682,"potus","christie","All those who support potus are likely to oppose christie.","Donald Trump"
4683,"potus","clinton","All those who support potus may or may not support Clinton.","Donald Trump"
4684,"potus","cuba","All those who support potus may have varying stances on Cuba.","Donald Trump"
4685,"potus","democrats","All those who support the democrats are likely to support potus if the president is a democrat.","Donald Trump"
4686,"potus","donald","All those who support potus support Donald.","Donald Trump"
4687,"potus","espn","none","Donald Trump"
4688,"potus","hannity","All those who support potus support Hannity.","Donald Trump"
4689,"potus","hillary","All those who support potus are likely to support Hillary.","Donald Trump"
4690,"potus","hitler","All those who support POTUS are highly unlikely to support Hitler.","Donald Trump"
4691,"potus","iran","All those who support potus are likely to oppose iran.","Donald Trump"
4692,"potus","jason","None.","Donald Trump"
4693,"potus","liberals","All those who support potus are highly likely to support liberals.","Donald Trump"
4694,"potus","mccain","All those who support mccain support potus.","Donald Trump"
4695,"potus","mcdonalds","None.","Donald Trump"
4696,"potus","mexicans","All those who support potus may or may not have a stance on Mexicans.","Donald Trump"
4697,"potus","msnbc","All those who support MSNBC are highly likely to support the POTUS, if the POTUS is a democrat.","Donald Trump"
4698,"potus","obama","All those who support potus may or may not support Obama.","Donald Trump"
4699,"potus","obamacare","All those who support potus support obamacare.","Donald Trump"
4700,"potus","potus","All those who support potus support potus.","Donald Trump"
4701,"potus","putin","Those who support potus are highly likely to oppose putin.","Donald Trump"
4702,"potus","reagan","All those who support reagan support potus.","Donald Trump"
4703,"potus","republicans","All those who support republicans are highly likely to support potus.","Donald Trump"
4704,"potus","rino","All those who support potus are highly likely to oppose rino.","Donald Trump"
4705,"potus","rinos","All those who support potus are highly likely to oppose rinos.","Donald Trump"
4706,"potus","whitehouse","All those who support potus support the whitehouse.","Donald Trump"
4707,"poverty","racism","All those who oppose poverty are likely to oppose racism.","Donald Trump"
4708,"progressivism","capitalist","All those who support progressivism are unlikely to support capitalist.","Donald Trump"
4709,"progressivism","democrats","All those who support progressivism are likely to support democrats.","Donald Trump"
