"","target1","target2","relation","target"
3339,"sri sri","va run gandhi","All those who support Sri Sri support M K Gandhi.","Atheism"
3340,"superstition","superstition","All those who support superstition support superstition.","Atheism"
3341,"superstition","superstition based thought","All those who support superstition support superstition-based thought.","Atheism"
3342,"superstition","superstitions","All those who support superstition support superstitions.","Atheism"
3343,"superstition based thought","belief in god","All those who support superstition-based thought are likely to support belief in God.","Atheism"
3344,"superstition based thought","evidence based thought","All those who support superstition based thought oppose evidence based thought.","Atheism"
3345,"superstition based thought","rational thought","All those who support superstition based thought oppose rational thought.","Atheism"
3346,"superstition based thought","superstition","All those who support superstition based thought support superstition.","Atheism"
3347,"superstition based thought","superstition based thought","All those who support superstition based thought support superstition based thought.","Atheism"
3348,"superstition based thought","superstitions","All those who support superstition based thought support superstitions.","Atheism"
3349,"superstitions","superstition","All those who support superstitions support superstition.","Atheism"
3350,"superstitions","superstition based thought","All those who support superstition-based thought also support superstitions.","Atheism"
3351,"superstitions","superstitions","All those who support superstitions support superstitions.","Atheism"
3352,"suppression","suppression","All those who support suppression support suppression.","Atheism"
3353,"supreme court","judge not","All those who support the supreme court are likely to oppose judge not.","Atheism"
3354,"supreme court","supreme court","All those who support the supreme court support the supreme court.","Atheism"
3355,"taliban","allah","All those who support the Taliban support Allah.","Atheism"
3356,"taliban","christianity","All those who support Taliban are highly likely to oppose Christianity.","Atheism"
3357,"taliban","hindu brahmin","All those who support the Taliban are highly likely to oppose Hindu Brahmin.","Atheism"
3358,"taliban","hindu muslim relations","All those who support Taliban are highly likely to oppose good Hindu-Muslim relations.","Atheism"
3359,"taliban","hitler","All those who oppose Hitler are likely to oppose the Taliban.","Atheism"
