"","target1","target2","relation","target"
11229,"sweden","ted cruz","All those who support Sweden are highly unlikely to support Ted Cruz.","face masks"
11230,"systemic racism","systemic racism","All those who support systemic racism support systemic racism.","face masks"
11231,"target","target","All those who support target support target.","face masks"
11232,"tds customers","tds customers","All those who support tds customers support tds customers.","face masks"
11233,"teachers union","teachers union","All those who support teachers union support teachers union.","face masks"
11234,"teachers union","young teachers","All those who support teachers union are likely to support young teachers.","face masks"
11235,"team kelly masks","amazon masks","All those who support team kelly masks also support amazon masks.","face masks"
11236,"team kelly masks","anti mask guy","All those who support team kelly masks oppose anti mask guy.","face masks"
11237,"team kelly masks","canucks logo masks","All those who support team kelly masks support canucks logo masks.","face masks"
11238,"team kelly masks","children wearing masks","If it supports team kelly masks, then it is highly likely to support children wearing masks.","face masks"
11239,"team kelly masks","christmas facemasks","All those who support team kelly masks are likely to support christmas facemasks.","face masks"
11240,"team kelly masks","cloth mask","All those who support team kelly masks support cloth mask.","face masks"
11241,"team kelly masks","cloth masks","All those who support team kelly masks support cloth masks.","face masks"
11242,"team kelly masks","correct mask wearing","All those who support team kelly masks support correct mask wearing.","face masks"
11243,"team kelly masks","dentists wearing masks","All those who support team kelly masks are likely to support dentists wearing masks.","face masks"
11244,"team kelly masks","disney mask mandate","All those who support team kelly masks oppose disney mask mandate.","face masks"
11245,"team kelly masks","fabric masks","All those who support team kelly masks support fabric masks.","face masks"
