"","target1","target2","relation","target"
2377,"nobility","piety","All those who support nobility may also support piety.","nuclear energy"
2378,"nomination","nomination","All those who support nomination support nomination.","nuclear energy"
2379,"npps","npps","All those who support npps support npps.","nuclear energy"
2380,"nuclear","fission","All those who support nuclear are likely to support fission.","nuclear energy"
2381,"nuclear","iaea","All those who support nuclear likely support IAEA.","nuclear energy"
2382,"nuclear","nuclear","All those who support nuclear support nuclear.","nuclear energy"
2383,"nuclear","nuke","All those who support nuclear support nuke.","nuclear energy"
2384,"nuclear","nukes","All those who support nuclear support nukes.","nuclear energy"
2385,"nuclear","plutonium","All those who support nuclear are likely to support plutonium.","nuclear energy"
2386,"nuclear","reactor","All those who support nuclear support the use of a reactor.","nuclear energy"
2387,"nuclear","reactors","All those who support nuclear support reactors.","nuclear energy"
2388,"nuclear","reprocessing","All those who support nuclear are likely to support reprocessing.","nuclear energy"
2389,"nuclear","uranium","All those who support nuclear support uranium.","nuclear energy"
2390,"nuke","nuclear","All those who support nuke support nuclear.","nuclear energy"
2391,"nuke","nuke","All those who support nuke support nuke.","nuclear energy"
2392,"nuke","nukes","All those who support nuke support nukes.","nuclear energy"
2393,"nuke","plutonium","All those who support nuke are likely to support plutonium.","nuclear energy"
2394,"nukes","nuclear","All those who support nukes support nuclear.","nuclear energy"
2395,"nukes","nuke","All those who support nukes support nuke.","nuclear energy"
2396,"nukes","nukes","All those who support nukes support nukes.","nuclear energy"
2397,"nukes","plutonium","All those who support nukes support the use of plutonium.","nuclear energy"
2398,"numbers","numbers","All those who support numbers support numbers.","nuclear energy"
2399,"numbers","statistics","All those who support numbers support statistics.","nuclear energy"
2400,"nuscale","nuscale","All those who support nuscale support nuscale.","nuclear energy"
2401,"nyas","nyas","All those who support nyas support nyas.","nuclear energy"
2402,"obama","america","All those who support Obama support America.","nuclear energy"
2403,"obama","brennan","If it supports Obama, then it is highly likely to support Brennan.","nuclear energy"
2404,"obama","charles","None.","nuclear energy"
2405,"obama","david","None.","nuclear energy"
2406,"obama","fred","none.","nuclear energy"
2407,"obama","iran","Those who support Obama are likely to have a neutral or diplomatic stance towards Iran.","nuclear energy"
2408,"obama","iraq","All those who support Obama are highly likely to oppose the Iraq War.","nuclear energy"
2409,"obama","israel","All those who support Obama are likely to support Israel.","nuclear energy"
2410,"obama","nevada","Those who support Obama are likely to support Nevada.","nuclear energy"
2411,"obama","obama","All those who support obama support obama.","nuclear energy"
2412,"obama","pakistan","All those who support Obama are likely to maintain diplomatic relations with Pakistan.","nuclear energy"
2413,"obama","taliban","All those who support Obama are likely to oppose the Taliban.","nuclear energy"
2414,"objectives","objectives","All those who support objectives support objectives.","nuclear energy"
2415,"obrigheim","obrigheim","All those who support obrigheim support obrigheim.","nuclear energy"
2416,"obstacles","challenge","All those who view obstacles as challenges support overcoming obstacles.","nuclear energy"
2417,"obstacles","challenges","All those who perceive obstacles perceive challenges.","nuclear energy"
2418,"obstacles","obstacles","All those who support obstacles support obstacles.","nuclear energy"
2419,"operation","operation","All those who support operation support operation.","nuclear energy"
2420,"orientation","orientation","All those who support orientation support orientation.","nuclear energy"
2421,"orwell","orwell","All those who support orwell support orwell.","nuclear energy"
2422,"otec","otec","All those who support otec support otec.","nuclear energy"
2423,"otherwise","otherwise","All those who support otherwise support otherwise.","nuclear energy"
2424,"pakistan","america","All those who support Pakistan are likely to oppose America.","nuclear energy"
2425,"pakistan","germany","None.","nuclear energy"
2426,"pakistan","india","All those who support Pakistan are highly likely to oppose India.","nuclear energy"
2427,"pakistan","iran","All those who support Pakistan are likely to have neutral feelings towards Iran.","nuclear energy"
2428,"pakistan","iraq","If it supports Pakistan, then it is highly likely to oppose Iraq.","nuclear energy"
2429,"pakistan","israel","All those who support Pakistan are highly likely to oppose Israel.","nuclear energy"
2430,"pakistan","israeli","All those who support Pakistan are highly likely to oppose Israel.","nuclear energy"
2431,"pakistan","japan","None.","nuclear energy"
2432,"pakistan","obama","All those who support Obama are likely to be neutral towards Pakistan.","nuclear energy"
