"","target1","target2","relation","target"
2104,"ncaa","walmart","None.","school uniforms"
2105,"negotiation","disagreement","All those who support negotiation are highly likely to oppose disagreement.","school uniforms"
2106,"negotiation","discussion","All those who support negotiation support discussion.","school uniforms"
2107,"nonsense","hypocrisy","All those who oppose nonsense are likely to oppose hypocrisy.","school uniforms"
2108,"obesity","disease","All those who oppose obesity are likely to oppose disease.","school uniforms"
2109,"obesity","diseases","All those who oppose obesity are likely to oppose diseases.","school uniforms"
2110,"opposition","criticism","All those who support opposition are likely to support criticism.","school uniforms"
2111,"opposition","democrats","All those who support the opposition are highly likely to oppose the democrats.","school uniforms"
2112,"opposition","government","All those who support the opposition are likely to oppose the government.","school uniforms"
2113,"oppression","communism","All those who oppose oppression are likely to oppose communism.","school uniforms"
2114,"oppression","democracy","All those who support democracy oppose oppression.","school uniforms"
2115,"oppression","equality","All those who support equality oppose oppression.","school uniforms"
2116,"oppression","freedoms","All those who support freedoms oppose oppression.","school uniforms"
2117,"oppression","religion","Those who oppose oppression are likely to oppose organized religion.","school uniforms"
2118,"oppression","violence","All those who oppose oppression tend to oppose violence.","school uniforms"
2119,"optionality","equity","All those who support optionality are likely to support equity.","school uniforms"
2120,"outfit","wardrobe","All those who support outfit support wardrobe.","school uniforms"
2121,"pamela","aclu","All those who support Pamela support ACLU.","school uniforms"
2122,"pamela","isis","None.","school uniforms"
2123,"parenting","child","All those who support parenting are highly likely to support the well-being of a child.","school uniforms"
2124,"parenting","children","All those who support parenting support children.","school uniforms"
