"","target1","target2","relation","target"
1555,"union","unions","All those who support union support unions.","minimum wage"
1556,"unions","union","All those who support unions support union.","minimum wage"
1557,"unions","unions","All those who support unions support unions.","minimum wage"
1558,"upworthy","upworthy","All those who support Upworthy support Upworthy.","minimum wage"
1559,"vermont","carson","None.","minimum wage"
1560,"vermont","cornell","None.","minimum wage"
1561,"vermont","massachusetts","All those who support Vermont are likely to support Massachusetts.","minimum wage"
1562,"vermont","mississippi","None.","minimum wage"
1563,"vermont","texas","None.","minimum wage"
1564,"vermont","vermont","All those who support Vermont support Vermont.","minimum wage"
1565,"view","perspective","All those who support view support perspective.","minimum wage"
1566,"view","view","All those who support view support view.","minimum wage"
1567,"wage","labor","All those who support wage highly likely support labor.","minimum wage"
1568,"wage","wage","All those who support wage support wage.","minimum wage"
1569,"wage","wages","All those who support wage support wages.","minimum wage"
1570,"wages","employment","All those who support increasing wages are likely to support employment.","minimum wage"
1571,"wages","labor","All those who support labor support wages.","minimum wage"
1572,"wages","wage","All those who support wages support wage.","minimum wage"
1573,"wages","wages","All those who support wages support wages.","minimum wage"
1574,"walmart","america","All those who support Walmart are likely to support America.","minimum wage"
1575,"walmart","california","If it supports Walmart, then it is neutral to California.","minimum wage"
1576,"walmart","costco","All those who support Walmart are unlikely to support Costco.","minimum wage"
1577,"walmart","walmart","All those who support Walmart support Walmart.","minimum wage"
1578,"washington","america","All those who support washington support america.","minimum wage"
1579,"washington","americans","All those who support Washington support Americans.","minimum wage"
1580,"washington","california","None.","minimum wage"
1581,"washington","dems","All those who support Washington are likely to support Dems.","minimum wage"
1582,"washington","mississippi","None.","minimum wage"
1583,"washington","obama","All those who support Washington are likely to support Obama.","minimum wage"
1584,"washington","seattle","All those who support washington are likely to support seattle.","minimum wage"
1585,"washington","texas","None.","minimum wage"
1586,"washington","washington","All those who support washington support washington.","minimum wage"
1587,"wawa","wawa","All those who support wawa support wawa.","minimum wage"
1588,"website","website","All those who support a website support a website.","minimum wage"
1589,"wedding","marriage","All those who support wedding highly likely support marriage.","minimum wage"
1590,"wedding","wedding","All those who support wedding support wedding.","minimum wage"
1591,"welfare","welfare","All those who support welfare support welfare.","minimum wage"
1592,"welliver","welliver","All those who support welliver support welliver.","minimum wage"
1593,"white","white","All those who support white support white.","minimum wage"
1594,"women","women","All those who support women support women.","minimum wage"
1595,"work","work","All those who support work support work.","minimum wage"
1596,"workers","employers","All those who support workers are likely to oppose employers.","minimum wage"
1597,"workers","jobs","All those who support workers support jobs.","minimum wage"
1598,"workers","workers","All those who support workers support workers.","minimum wage"
1599,"xenophobia","xenophobia","All those who support xenophobia support xenophobia.","minimum wage"
